learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),F1 Score (percent),Precision (percent),Recall (percent),model training instances,model serialized size (bytes)
212000.0,1.495118632,4.5300640936692555E-9,212000.0,98.10424528301887,98.10424528301887,-36436.36363636624,98.10342223983993,?,?,?,212000.0,11712.0
213000.0,1.501626207,4.5497814132273195E-9,213000.0,98.1131455399061,98.1131455399061,-36436.36363634229,98.1123302083529,?,?,?,213000.0,11712.0
214000.0,1.508109038,4.569423760871092E-9,214000.0,98.12196261682243,98.12196261682243,-36436.36363637497,98.12115488901772,?,?,?,214000.0,11712.0
215000.0,1.514423598,4.588556263744831E-9,215000.0,98.13069767441861,98.13069767441861,-36436.36363632884,98.12989744448788,?,?,?,215000.0,11712.0
216000.0,1.520857627,4.608050746073325E-9,216000.0,98.13935185185186,98.13935185185186,-36436.363636363225,98.13855901587714,?,?,?,216000.0,11712.0
217000.0,1.527175049,4.627191920528809E-9,217000.0,98.14792626728111,98.14792626728111,-36436.36363637174,98.14714072325594,?,?,?,217000.0,11712.0
218000.0,1.533548972,4.6465042875210434E-9,218000.0,98.15642201834862,98.15642201834862,-36436.36363640016,98.15564366613432,?,?,?,218000.0,11712.0
219000.0,1.539878886,4.665683311522006E-9,219000.0,98.1648401826484,98.1648401826484,-36436.363636368704,98.16406892393151,?,?,?,219000.0,11712.0
220000.0,1.546152128,4.684690624872842E-9,220000.0,98.17318181818182,98.17318181818182,-30815.38461536158,98.1724092457266,?,?,?,220000.0,11712.0
221000.0,1.55261089,4.704260045786697E-9,221000.0,98.1814479638009,98.1814479638009,-30815.38461537772,98.18068236859855,?,?,?,221000.0,11712.0
222000.0,1.558950862,4.723469544549782E-9,222000.0,98.18963963963964,98.18963963963964,-30815.3846154055,98.18888092759579,?,?,?,222000.0,11712.0
223000.0,1.565318431,4.7427626595397775E-9,223000.0,98.19775784753362,98.19775784753362,-30815.38461539389,98.19700592623829,?,?,?,223000.0,11712.0
224000.0,1.571740469,4.762220810304084E-9,224000.0,98.20580357142858,98.20580357142858,-30815.384615363688,98.20505835011858,?,?,?,224000.0,11712.0
225000.0,1.578105319,4.7815056869884314E-9,225000.0,98.21377777777778,98.21377777777778,-30815.3846153603,98.21303916730027,?,?,?,225000.0,11712.0
226000.0,1.584553276,4.801042369802791E-9,226000.0,98.22168141592921,98.22168141592921,-30815.38461540855,98.22094932870607,?,?,?,226000.0,11712.0
227000.0,1.59087252,4.820189064741133E-9,227000.0,98.2295154185022,98.2295154185022,-30815.38461540707,98.22878976849546,?,?,?,227000.0,11712.0
228000.0,1.59725658,4.839532145857809E-9,228000.0,98.23728070175439,98.23728070175439,-30815.384615372262,98.2365614044325,?,?,?,228000.0,11712.0
229000.0,1.603582462,4.858698953290778E-9,229000.0,98.24497816593887,98.24497816593887,-30815.384615376086,98.24426513824392,?,?,?,229000.0,11712.0
230000.0,1.609891334,4.877814222077527E-9,230000.0,98.25260869565217,98.25260869565217,-30815.384615403804,98.25190185596784,?,?,?,230000.0,11712.0
231000.0,1.616140147,4.896747517933447E-9,231000.0,98.26017316017315,98.26017316017315,-30815.384615367453,98.25947242829363,?,?,?,231000.0,11712.0
232000.0,1.622613718,4.916361808677513E-9,232000.0,98.26767241379311,98.26767241379311,-30815.3846153996,98.26697771089273,?,?,?,232000.0,11712.0
233000.0,1.628999519,4.935710164854923E-9,233000.0,98.27510729613735,98.27510729613735,-30815.384615384784,98.27441854474104,?,?,?,233000.0,11712.0
234000.0,1.635447238,4.955246126552422E-9,234000.0,98.28247863247863,98.28247863247863,-30815.384615367446,98.28179575643311,?,?,?,234000.0,11712.0
235000.0,1.642001195,4.975103979061046E-9,235000.0,98.28978723404256,98.28978723404256,-30815.384615370767,98.28911015848826,?,?,?,235000.0,11712.0
236000.0,1.648432153,4.994589156558115E-9,236000.0,98.29703389830509,98.29703389830509,-30815.384615415453,98.2963625496488,?,?,?,236000.0,11712.0
237000.0,1.654816727,5.013933795044818E-9,237000.0,98.3042194092827,98.3042194092827,-30815.38461536109,98.30355371517093,?,?,?,237000.0,11712.0
238000.0,1.661140938,5.033095539510249E-9,238000.0,98.31134453781513,98.31134453781513,-30815.38461538221,98.31068442710807,?,?,?,238000.0,11712.0
239000.0,1.66749183,5.052338124811648E-9,239000.0,98.318410041841,98.318410041841,-30815.384615386876,98.31775544458723,?,?,?,239000.0,11712.0
240000.0,1.673872874,5.071672067741551E-9,240000.0,98.32541666666667,98.32541666666667,-30815.38461537221,98.32476751407837,?,?,?,240000.0,11712.0
241000.0,1.680219633,5.090902130454777E-9,241000.0,98.33236514522822,98.33236514522822,-30815.38461540251,98.33172136965717,?,?,?,241000.0,11712.0
242000.0,1.686569759,5.11014239485065E-9,242000.0,98.3392561983471,98.3392561983471,-30815.38461539075,98.33861773326113,?,?,?,242000.0,11712.0
243000.0,1.692945114,5.12945910066366E-9,243000.0,98.34609053497942,98.34609053497942,-30815.38461537454,98.34545731493947,?,?,?,243000.0,11712.0
244000.0,1.699610718,5.149655232727526E-9,244000.0,98.35286885245903,98.35286885245903,-30815.3846154017,98.3522408130968,?,?,?,244000.0,11712.0
245000.0,1.706232164,5.169717570344605E-9,245000.0,98.3595918367347,98.3595918367347,-30815.384615393294,98.3589689147309,?,?,?,245000.0,11712.0
246000.0,1.712862763,5.189807640661794E-9,246000.0,98.36626016260162,98.36626016260162,-30815.384615373758,98.36564229566463,?,?,?,246000.0,11712.0
247000.0,1.719422832,5.209684011936186E-9,247000.0,98.37287449392711,98.37287449392711,-30815.384615357227,98.37226162077218,?,?,?,247000.0,11712.0
248000.0,1.725974082,5.229533662497996E-9,248000.0,98.37943548387096,98.37943548387096,-30815.384615399602,98.37882754420005,?,?,?,248000.0,11712.0
249000.0,1.732377343,5.248934920777876E-9,249000.0,98.3859437751004,98.3859437751004,-30815.384615361047,98.3853407095823,?,?,?,249000.0,11712.0
250000.0,1.738762761,5.268282116502522E-9,250000.0,98.39240000000001,98.39240000000001,-30815.384615353658,98.39180175025109,?,?,?,250000.0,11712.0
251000.0,1.745174816,5.287710019747415E-9,251000.0,98.39880478087649,98.39880478087649,-30815.3846153709,98.3982112894419,?,?,?,251000.0,11712.0
252000.0,1.751639412,5.307297117114066E-9,252000.0,98.40515873015873,98.40515873015873,-30815.384615400773,98.40456994049391,?,?,?,252000.0,11712.0
253000.0,1.758106125,5.326890628784894E-9,253000.0,98.4114624505929,98.4114624505929,-30815.384615367333,98.41087830704568,?,?,?,253000.0,11712.0
254000.0,1.764562283,5.34645215983192E-9,254000.0,98.41771653543307,98.41771653543307,-30815.384615362593,98.41713698322614,?,?,?,254000.0,11712.0
255000.0,1.771044653,5.366093110690513E-9,255000.0,98.42392156862745,98.42392156862745,-30815.384615364314,98.42334655384121,?,?,?,255000.0,11712.0
256000.0,1.777572744,5.3858725917339305E-9,256000.0,98.430078125,98.430078125,-30815.384615372222,98.42950759455583,?,?,?,256000.0,11712.0
257000.0,1.784234083,5.4060558012624564E-9,257000.0,98.43618677042801,98.43618677042801,-30815.384615360337,98.43562067207199,?,?,?,257000.0,11712.0
258000.0,1.790700978,5.425649864375589E-9,258000.0,98.44224806201551,98.44224806201551,-30815.384615376955,98.4416863443024,?,?,?,258000.0,11712.0
259000.0,1.797401621,5.445952161202826E-9,259000.0,98.44826254826255,98.44826254826255,-30815.384615385996,98.44770516054027,?,?,?,259000.0,11712.0
260000.0,1.803942907,5.465771621813375E-9,260000.0,98.45423076923076,98.45423076923076,-26693.333333356168,98.45367171208052,?,?,?,260000.0,11712.0
261000.0,1.810505728,5.4856563313802065E-9,261000.0,98.46015325670498,98.46015325670498,-26693.333333323717,98.4595984760795,?,?,?,261000.0,11712.0
262000.0,1.816998249,5.50532803878188E-9,262000.0,98.46603053435115,98.46603053435115,-26693.33333335809,98.46547998136737,?,?,?,262000.0,11712.0
263000.0,1.823477047,5.524958166827757E-9,263000.0,98.47186311787071,98.47186311787071,-26693.333333356408,98.47131674438772,?,?,?,263000.0,11712.0
264000.0,1.829994792,5.544706300497054E-9,264000.0,98.4776515151515,98.4776515151515,-26693.333333357798,98.47710927375655,?,?,?,264000.0,11712.0
265000.0,1.836450867,5.564267580062149E-9,265000.0,98.4833962264151,98.4833962264151,-26693.333333359016,98.48285807040989,?,?,?,265000.0,11712.0
266000.0,1.842870242,5.583717662195363E-9,266000.0,98.4890977443609,98.4890977443609,-26693.333333343493,98.48856362774815,?,?,?,266000.0,11712.0
267000.0,1.849339625,5.6033192637066026E-9,267000.0,98.49475655430712,98.49475655430712,-26693.333333313665,98.49422643177748,?,?,?,267000.0,11712.0
268000.0,1.855851617,5.623049966345229E-9,268000.0,98.50037313432836,98.50037313432836,-26693.33333333077,98.4998469612476,?,?,?,268000.0,11712.0
269000.0,1.862426963,5.642972625444331E-9,269000.0,98.50594795539034,98.50594795539034,-26693.333333340383,98.50542568778681,?,?,?,269000.0,11712.0
270000.0,1.868913605,5.662626520047583E-9,270000.0,98.51148148148148,98.51148148148148,-26693.333333318504,98.51096307603387,?,?,?,270000.0,11712.0
271000.0,1.875466216,5.682480294307071E-9,271000.0,98.5169741697417,98.5169741697417,-26693.333333309463,98.51645958376707,?,?,?,271000.0,11712.0
272000.0,1.882010171,5.702307841728129E-9,272000.0,98.52242647058823,98.52242647058823,-26693.333333357776,98.52191566203025,?,?,?,272000.0,11712.0
273000.0,1.888528529,5.722057832727827E-9,273000.0,98.52783882783883,98.52783882783883,-26693.333333322527,98.5273317552564,?,?,?,273000.0,11712.0
274000.0,1.895062599,5.741855429559943E-9,274000.0,98.53321167883212,98.53321167883212,-26693.333333338564,98.53270830138807,?,?,?,274000.0,11712.0
275000.0,1.901605475,5.761679707715906E-9,275000.0,98.53854545454546,98.53854545454546,-26693.33333335112,98.53804573199567,?,?,?,275000.0,11712.0
276000.0,1.908181282,5.781603763600188E-9,276000.0,98.54384057971014,98.54384057971014,-23541.176470596474,98.5433391928381,?,?,?,276000.0,11712.0
277000.0,1.914703915,5.801366707434255E-9,277000.0,98.54909747292419,98.54909747292419,-23541.17647056741,98.54859970025821,?,?,?,277000.0,11712.0
278000.0,1.921190261,5.821019705186285E-9,278000.0,98.55431654676259,98.55431654676259,-23541.176470571416,98.55382234936398,?,?,?,278000.0,11712.0
279000.0,1.927713726,5.840785169899461E-9,279000.0,98.55949820788531,98.55949820788531,-23541.176470569444,98.55900754737277,?,?,?,279000.0,11712.0
280000.0,1.934264949,5.860634738653896E-9,280000.0,98.56464285714286,98.56464285714286,-23541.176470581544,98.56415569568246,?,?,?,280000.0,11712.0
281000.0,1.941022844,5.881110503474869E-9,281000.0,98.56975088967972,98.56975088967972,-23541.176470583516,98.56926718997526,?,?,?,281000.0,11712.0
282000.0,1.94750287,5.900744352241355E-9,282000.0,98.57482269503546,98.57482269503546,-23541.17647057051,98.5743424203189,?,?,?,282000.0,11712.0
283000.0,1.953990789,5.920402116030452E-9,283000.0,98.57985865724382,98.57985865724382,-23541.176470568196,98.57938177126597,?,?,?,283000.0,11712.0
284000.0,1.960843124,5.941164024869598E-9,284000.0,98.58485915492959,98.58485915492959,-23541.17647059322,98.58438562195101,?,?,?,284000.0,11712.0
285000.0,1.967310848,5.960760599772133E-9,285000.0,98.5898245614035,98.5898245614035,-23541.17647060248,98.58935434618556,?,?,?,285000.0,11712.0
286000.0,1.973841064,5.98054651935895E-9,286000.0,98.59475524475525,98.59475524475525,-23541.176470605573,98.59428831255138,?,?,?,286000.0,11712.0
287000.0,1.98038467,6.000373009343939E-9,287000.0,98.59965156794425,98.59965156794425,-23541.17647059462,98.59918788449139,?,?,?,287000.0,11712.0
288000.0,1.986884356,6.020066425999002E-9,288000.0,98.60451388888889,98.60451388888889,-23541.176470588976,98.6040534203991,?,?,?,288000.0,11712.0
289000.0,1.993436111,6.039917606661714E-9,289000.0,98.60934256055364,98.60934256055364,-23541.176470582905,98.6088852737059,?,?,?,289000.0,11712.0
290000.0,2.000110221,6.060139511078593E-9,290000.0,98.61413793103449,98.61413793103449,-23541.176470609335,98.61368379296667,?,?,?,290000.0,11712.0
291000.0,2.00659256,6.0797803680102E-9,291000.0,98.61890034364261,98.61890034364261,-23541.176470566737,98.61844932194359,?,?,?,291000.0,11712.0
292000.0,2.012871645,6.098805385082957E-9,292000.0,98.6236301369863,98.6236301369863,-23541.176470567898,98.62318219968826,?,?,?,292000.0,11712.0
293000.0,2.019081803,6.117621560047067E-9,293000.0,98.6283276450512,98.6283276450512,-23541.17647060118,98.62788276062204,?,?,?,293000.0,11712.0
294000.0,2.025344009,6.136595435390867E-9,294000.0,98.6329931972789,98.6329931972789,-19038.09523808467,98.63254202917288,?,?,?,294000.0,11712.0
295000.0,2.031613605,6.155591701716182E-9,295000.0,98.63762711864406,98.63762711864406,-19038.09523810242,98.63717900462186,?,?,?,295000.0,11712.0
296000.0,2.037934371,6.174743008166549E-9,296000.0,98.64222972972972,98.64222972972972,-19038.095238101872,98.64178463888503,?,?,?,296000.0,11712.0
297000.0,2.04417454,6.193650113542872E-9,297000.0,98.64680134680135,98.64680134680135,-19038.09523808456,98.6463592486435,?,?,?,297000.0,11712.0
298000.0,2.050556666,6.2129873348275795E-9,298000.0,98.6513422818792,98.6513422818792,-19038.095238081554,98.65090314632616,?,?,?,298000.0,11712.0
299000.0,2.056847831,6.2320489531258716E-9,299000.0,98.65585284280937,98.65585284280937,-19038.095238110174,98.65541664018093,?,?,?,299000.0,11712.0
300000.0,2.063031238,6.250784075160818E-9,300000.0,98.66033333333334,98.66033333333334,-19038.095238091195,98.65990003434445,?,?,?,300000.0,11712.0
301000.0,2.069440867,6.270204627861576E-9,301000.0,98.66478405315615,98.66478405315615,-19038.095238088063,98.66435362891032,?,?,?,301000.0,11712.0
302000.0,2.075602958,6.2888751644889486E-9,302000.0,98.66920529801324,98.66920529801324,-17373.913043475353,98.66877331054448,?,?,?,302000.0,11712.0
303000.0,2.082081372,6.308504129052159E-9,303000.0,98.67359735973598,98.67359735973598,-17373.913043486733,98.67316821942411,?,?,?,303000.0,11712.0
304000.0,2.088529484,6.328041281501449E-9,304000.0,98.67796052631579,98.67796052631579,-17373.913043477158,98.67753420510559,?,?,?,304000.0,11712.0
305000.0,2.094825681,6.347118146270511E-9,305000.0,98.68229508196721,98.68229508196721,-15976.000000008966,98.68186722903499,?,?,?,305000.0,11712.0
306000.0,2.102088057,6.3691224394738645E-9,306000.0,98.68660130718955,98.68660130718955,-15975.999999999993,98.68617624656343,?,?,?,306000.0,11712.0
307000.0,2.110265915,6.3939005541304716E-9,307000.0,98.69087947882737,98.69087947882737,-15975.999999993379,98.69045718326106,?,?,?,307000.0,11712.0
308000.0,2.118337597,6.418356965829925E-9,308000.0,98.69512987012988,98.69512987012988,-15976.000000002034,98.6947103127304,?,?,?,308000.0,11712.0
309000.0,2.126312826,6.4425211343169175E-9,309000.0,98.69935275080907,98.69935275080907,-15975.999999991858,98.69893590503108,?,?,?,309000.0,11712.0
310000.0,2.13419927,6.466416292885936E-9,310000.0,98.70354838709677,98.70354838709677,-15975.999999992498,98.70313422673692,?,?,?,310000.0,11712.0
311000.0,2.142631897,6.491966332842903E-9,311000.0,98.70771704180065,98.70771704180065,-15976.000000001226,98.70730554099215,?,?,?,311000.0,11712.0
312000.0,2.151074526,6.517546677887437E-9,312000.0,98.71185897435898,98.71185897435898,-15975.99999998886,98.7114501075662,?,?,?,312000.0,11712.0
313000.0,2.159544476,6.543209802905715E-9,313000.0,98.71597444089457,98.71597444089457,-15976.000000007016,98.7155681829077,?,?,?,313000.0,11712.0
314000.0,2.167736088,6.568029590845105E-9,314000.0,98.72006369426751,98.72006369426751,-15975.999999997244,98.71966002019745,?,?,?,314000.0,11712.0
315000.0,2.175834315,6.59256643131375E-9,315000.0,98.72412698412698,98.72412698412698,-15975.999999991103,98.72372586940023,?,?,?,315000.0,11712.0
316000.0,2.183382697,6.61543729489048E-9,316000.0,98.72816455696203,98.72816455696203,-15976.00000001116,98.72776597731568,?,?,?,316000.0,11712.0
317000.0,2.190811208,6.637944960991538E-9,317000.0,98.73217665615141,98.73217665615141,-15976.000000004675,98.73178058762831,?,?,?,317000.0,11712.0
318000.0,2.200179591,6.6663302506506406E-9,318000.0,98.73584905660377,98.73584905660377,-15979.999999991469,98.73545537761757,?,?,?,318000.0,11712.0
319000.0,2.211045153,6.699251847118135E-9,319000.0,98.7398119122257,98.7398119122257,-15980.000000000482,98.73942069795956,?,?,?,319000.0,11712.0
320000.0,2.221150018,6.729868605633572E-9,320000.0,98.74374999999999,98.74374999999999,-15979.999999991816,98.74336122737972,?,?,?,320000.0,11712.0
321000.0,2.229165754,6.754155506392316E-9,321000.0,98.74766355140187,98.74766355140187,-14788.88888888286,98.74727329386101,?,?,?,321000.0,11712.0
322000.0,2.236444104,6.776208199262615E-9,322000.0,98.75155279503106,98.75155279503106,-14788.888888880547,98.75116495806151,?,?,?,322000.0,11712.0
323000.0,2.243309771,6.797010502765572E-9,323000.0,98.75541795665634,98.75541795665634,-14788.888888890808,98.75503251780738,?,?,?,323000.0,11712.0
324000.0,2.249523448,6.815837339957552E-9,324000.0,98.75925925925925,98.75925925925925,-14788.888888890546,98.75887619635691,?,?,?,324000.0,11712.0
325000.0,2.255970928,6.835372577508287E-9,325000.0,98.76307692307692,98.76307692307692,-14788.888888881687,98.76269621421976,?,?,?,325000.0,11712.0
326000.0,2.262220616,6.854308524529136E-9,326000.0,98.76687116564418,98.76687116564418,-14788.88888888153,98.76649278919915,?,?,?,326000.0,11712.0
327000.0,2.26861884,6.873694521188732E-9,327000.0,98.77064220183486,98.77064220183486,-14788.888888883796,98.77026613643316,?,?,?,327000.0,11712.0
328000.0,2.274865802,6.892622208694613E-9,328000.0,98.77439024390245,98.77439024390245,-14788.888888886311,98.7740164684355,?,?,?,328000.0,11712.0
329000.0,2.2812313,6.91190904875596E-9,329000.0,98.77811550151976,98.77811550151976,-14788.888888890873,98.7777439951353,?,?,?,329000.0,11712.0
330000.0,2.287724168,6.931581807533897E-9,330000.0,98.78181818181818,98.78181818181818,-14788.888888888692,98.78144892391634,?,?,?,330000.0,11712.0
331000.0,2.293703832,6.949699608087536E-9,331000.0,98.78549848942598,98.78549848942598,-14788.888888896889,98.78513145965549,?,?,?,331000.0,11712.0
332000.0,2.299631967,6.967661280781027E-9,332000.0,98.78915662650603,98.78915662650603,-14788.888888881456,98.78879180476046,?,?,?,332000.0,11712.0
333000.0,2.305944334,6.9867871390779774E-9,333000.0,98.7927927927928,98.7927927927928,-14788.888888891066,98.79243015920697,?,?,?,333000.0,11712.0
334000.0,2.312294266,7.006026815672711E-9,334000.0,98.79640718562874,98.79640718562874,-14788.888888894931,98.79604672057502,?,?,?,334000.0,11712.0
335000.0,2.318664128,7.025326878229773E-9,335000.0,98.8,98.8,-14788.88888889238,98.7996416840848,?,?,?,335000.0,11712.0
336000.0,2.325001773,7.044529326409097E-9,336000.0,98.80357142857143,98.80357142857143,-14788.888888888383,98.80321524263172,?,?,?,336000.0,11712.0
337000.0,2.331349646,7.063762764434015E-9,337000.0,98.80712166172107,98.80712166172107,-14788.888888896941,98.80676758682101,?,?,?,337000.0,11712.0
338000.0,2.337806548,7.083326549728707E-9,338000.0,98.81065088757397,98.81065088757397,-14788.88888889034,98.81029890500147,?,?,?,338000.0,11712.0
339000.0,2.34438068,7.103245530525839E-9,339000.0,98.8141592920354,98.8141592920354,-14788.888888879705,98.81380938329892,?,?,?,339000.0,11712.0
340000.0,2.350428757,7.121570615818098E-9,340000.0,98.81764705882354,98.81764705882354,-14788.888888899064,98.81729920564872,?,?,?,340000.0,11712.0
341000.0,2.356326244,7.139439428051308E-9,341000.0,98.82111436950146,98.82111436950146,-14788.888888894138,98.8207685538281,?,?,?,341000.0,11712.0
342000.0,2.362117827,7.156987361460919E-9,342000.0,98.82456140350877,98.82456140350877,-14788.88888888614,98.82421760748757,?,?,?,342000.0,11712.0
343000.0,2.367975063,7.174734217077489E-9,343000.0,98.82798833819241,98.82798833819241,-14788.888888895628,98.82764654418197,?,?,?,343000.0,11712.0
344000.0,2.373737814,7.192194792330261E-9,344000.0,98.83139534883722,98.83139534883722,-14788.888888891199,98.83105553940099,?,?,?,344000.0,11712.0
345000.0,2.379586473,7.2099156604707195E-9,345000.0,98.83478260869565,98.83478260869565,-14788.888888893334,98.834444766599,?,?,?,345000.0,11712.0
346000.0,2.385554024,7.227996759812032E-9,346000.0,98.83815028901735,98.83815028901735,-14788.888888894264,98.83781439722463,?,?,?,346000.0,11712.0
347000.0,2.391477633,7.245944719165559E-9,347000.0,98.8414985590778,98.8414985590778,-14788.88888889179,98.8411646007495,?,?,?,347000.0,11712.0
348000.0,2.397454303,7.264053448190287E-9,348000.0,98.84482758620689,98.84482758620689,-14788.88888888466,98.84449554469676,?,?,?,348000.0,11712.0
349000.0,2.403434451,7.282172715216871E-9,349000.0,98.84813753581662,98.84813753581662,-14788.888888897545,98.84780739466895,?,?,?,349000.0,11712.0
350000.0,2.409299875,7.299944379677371E-9,350000.0,98.85142857142857,98.85142857142857,-14788.888888883226,98.85110031437553,?,?,?,350000.0,11712.0
351000.0,2.415303522,7.318134846389289E-9,351000.0,98.85470085470085,98.85470085470085,-14788.888888887286,98.85437446565972,?,?,?,351000.0,11712.0
352000.0,2.421181269,7.335943848341699E-9,352000.0,98.85795454545455,98.85795454545455,-14788.888888898186,98.85763000852515,?,?,?,352000.0,11712.0
353000.0,2.427205828,7.354197676380471E-9,353000.0,98.86118980169971,98.86118980169971,-14788.888888895372,98.8608671011618,?,?,?,353000.0,11712.0
354000.0,2.43337287,7.372883214056487E-9,354000.0,98.86440677966102,98.86440677966102,-14788.888888882064,98.86408589997174,?,?,?,354000.0,11712.0
355000.0,2.43948834,7.391412493586535E-9,355000.0,98.86760563380281,98.86760563380281,-14788.888888881396,98.86728655959425,?,?,?,355000.0,11712.0
356000.0,2.446043824,7.411274972756698E-9,356000.0,98.87078651685394,98.87078651685394,-14788.888888893165,98.8704692329306,?,?,?,356000.0,11712.0
357000.0,2.452566762,7.431038840711111E-9,357000.0,98.87394957983193,98.87394957983193,-14788.88888887933,98.8736340711684,?,?,?,357000.0,11712.0
358000.0,2.458883966,7.4501793546477895E-9,358000.0,98.87709497206704,98.87709497206704,-14788.888888883705,98.87678122380554,?,?,?,358000.0,11712.0
359000.0,2.465192114,7.469292429784927E-9,359000.0,98.88022284122563,98.88022284122563,-14788.88888889717,98.87991083867372,?,?,?,359000.0,11712.0
360000.0,2.471332948,7.487898559768989E-9,360000.0,98.88333333333334,98.88333333333334,-14788.888888879497,98.88302306196167,?,?,?,360000.0,11712.0
361000.0,2.477634005,7.506990149865542E-9,361000.0,98.88642659279779,98.88642659279779,-13762.068965518043,98.88611495182863,?,?,?,361000.0,11712.0
362000.0,2.484050258,7.526430772642289E-9,362000.0,98.88950276243094,98.88950276243094,-13762.068965520397,98.88919284109654,?,?,?,362000.0,11712.0
363000.0,2.490351696,7.5455235171318E-9,363000.0,98.89256198347107,98.89256198347107,-13762.068965513063,98.8922537675772,?,?,?,363000.0,11712.0
364000.0,2.496730209,7.564849791377777E-9,364000.0,98.8956043956044,98.8956043956044,-13762.068965508768,98.89529787111259,?,?,?,364000.0,11712.0
365000.0,2.50324928,7.584601942698155E-9,365000.0,98.8986301369863,98.8986301369863,-13762.06896551429,98.89832529001175,?,?,?,365000.0,11712.0
366000.0,2.509711573,7.604182062198713E-9,366000.0,98.90163934426229,98.90163934426229,-13762.068965518474,98.90133616107177,?,?,?,366000.0,11712.0
367000.0,2.516215157,7.623887289414798E-9,367000.0,98.90463215258856,98.90463215258856,-13762.068965524335,98.90433061959831,?,?,?,367000.0,11712.0
368000.0,2.522660456,7.643415918747578E-9,368000.0,98.90760869565217,98.90760869565217,-13762.068965526652,98.90730879942593,?,?,?,368000.0,11712.0
369000.0,2.528994506,7.662607474426422E-9,369000.0,98.91056910569105,98.91056910569105,-13762.06896551284,98.91027083293802,?,?,?,369000.0,11712.0
370000.0,2.535350275,7.68186483656366E-9,370000.0,98.91351351351352,98.91351351351352,-13762.068965508099,98.91321685108639,?,?,?,370000.0,11712.0
371000.0,2.541464459,7.700390219638738E-9,371000.0,98.91644204851751,98.91644204851751,-13762.068965525925,98.91614698341058,?,?,?,371000.0,11712.0
372000.0,2.547880702,7.719830812116457E-9,372000.0,98.91935483870967,98.91935483870967,-13762.06896552202,98.91906135805688,?,?,?,372000.0,11712.0
373000.0,2.55428767,7.739243302245928E-9,373000.0,98.92225201072387,98.92225201072387,-13762.068965510318,98.921960101797,?,?,?,373000.0,11712.0
374000.0,2.560454158,7.757927161355807E-9,374000.0,98.92513368983957,98.92513368983957,-13762.068965525872,98.92484334004638,?,?,?,374000.0,11712.0
375000.0,2.566845273,7.777291618436568E-9,375000.0,98.92800000000001,98.92800000000001,-13762.068965509949,98.92771119688236,?,?,?,375000.0,11712.0
376000.0,2.573101096,7.796246153910949E-9,376000.0,98.93085106382978,98.93085106382978,-13762.068965518605,98.93056379506197,?,?,?,376000.0,11712.0
377000.0,2.579446383,7.815471756607289E-9,377000.0,98.93368700265252,98.93368700265252,-13762.068965515751,98.93340125603942,?,?,?,377000.0,11712.0
378000.0,2.585847956,7.834867900411282E-9,378000.0,98.93650793650794,98.93650793650794,-13762.06896550957,98.93622369998333,?,?,?,378000.0,11712.0
379000.0,2.592055934,7.85367747018734E-9,379000.0,98.93931398416886,98.93931398416886,-12867.741935481787,98.93902844565028,?,?,?,379000.0,11712.0
380000.0,2.598492328,7.873179118235901E-9,380000.0,98.9421052631579,98.9421052631579,-12867.741935490832,98.94182122569742,?,?,?,380000.0,11712.0
381000.0,2.604919588,7.892653091152504E-9,381000.0,98.94488188976378,98.94488188976378,-12867.741935478738,98.944599341556,?,?,?,381000.0,11712.0
382000.0,2.611306192,7.912003880341844E-9,382000.0,98.94764397905759,98.94764397905759,-12867.741935487124,98.94736290842057,?,?,?,382000.0,11712.0
383000.0,2.617766739,7.931578709632155E-9,383000.0,98.95039164490862,98.95039164490862,-12867.741935482147,98.95011204028226,?,?,?,383000.0,11712.0
384000.0,2.623959998,7.950343682269252E-9,384000.0,98.953125,98.953125,-12867.74193548143,98.9528468499445,?,?,?,384000.0,11712.0
385000.0,2.630312828,7.969592139522232E-9,385000.0,98.95584415584415,98.95584415584415,-12867.741935487431,98.95556744903844,?,?,?,385000.0,11712.0
386000.0,2.636750405,7.989097371945775E-9,386000.0,98.95854922279793,98.95854922279793,-12867.741935478472,98.95827394803808,?,?,?,386000.0,11712.0
386705.0,2.64143791,8.003300056358175E-9,386705.0,98.96044788663193,98.96044788663193,-12867.741935483617,98.96017361479346,?,?,?,386705.0,11712.0
