learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),F1 Score (percent),F1 Score for class 0 (percent),F1 Score for class 1 (percent),Precision (percent),Precision for class 0 (percent),Precision for class 1 (percent),Recall (percent),Recall for class 0 (percent),Recall for class 1 (percent),model training instances,model serialized size (bytes),size ,maturity ,evalsize ,cmb ,tau,MaxSnapshotsSize,SnapshotsSize,stabilityIndex,stabilityThreshold,differenceThreshold,[avg] model training instances,[err] model training instances,[avg] model serialized size (bytes),[err] model serialized size (bytes)
965300.0,174.660614143,7.276735388600221E-5,965300.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,965300.0,1745528.0,20.0,20.0,20.0,0.0,100.0,100.0,30.0,0.799,0.8,0.7,542.9416666666666,1907.9874578795766,8386.000000000005,9778.004676936134
1003912.0,182.429684263,7.629813824441946E-5,1003912.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,1003912.0,1756728.0,20.0,20.0,20.0,0.0,100.0,100.0,30.0,0.798,0.8,0.7,1035.4500000000003,4260.147570825463,8479.33333333334,9887.804876013004
1042524.0,190.152844913,7.97856808169214E-5,1042524.0,99.9,66.62216288384631,50.0,0.0,85.69589472178515,66.66666666666666,99.949924887331,75.0,50.0,100.0,99.94994994994994,100.0,99.8998998998999,1042524.0,1745528.0,20.0,20.0,20.0,0.0,100.0,100.0,30.0,0.796,0.8,0.7,677.1083333333332,2687.9500101513845,8386.000000000005,9778.004676936134
1081136.0,197.832119928,8.324784340707784E-5,1081136.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,1081136.0,1742728.0,20.0,20.0,20.0,0.0,100.0,100.0,30.0,0.4851319900715433,0.8,0.7,405.0416666666668,1378.0274685693512,8362.666666666664,9750.220659716648
1119748.0,205.403937529,8.669446778333333E-5,1119748.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,1119748.0,1759528.0,20.0,20.0,20.0,0.0,100.0,100.0,30.0,1.0,0.8,0.7,394.95,1279.7219028912084,8502.666666666664,9914.926505983167
1158360.0,213.17973979,9.022267918056375E-5,1158360.0,99.9,85.66513761467886,83.33333333333334,66.66666666666666,93.31148418166009,85.71428571428571,99.94982438534872,87.5,75.0,100.0,99.94984954864594,100.0,99.89969909729187,1158360.0,1753928.0,20.0,20.0,20.0,0.0,100.0,100.0,30.0,0.4134689265536723,0.8,0.7,466.4083333333332,1560.586721683982,8456.000000000007,9860.552969988532
1196972.0,220.833174772,9.367873577904985E-5,1196972.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,1196972.0,1745528.0,20.0,20.0,20.0,0.0,100.0,100.0,30.0,0.6384444444444445,0.8,0.7,893.8166666666667,3549.959254076339,8386.000000000005,9778.004676936134
1235584.0,228.553817432,9.715954876428683E-5,1235584.0,99.9,79.95188452285525,75.0,50.0,90.8883826879271,80.0,99.94987468671678,83.33333333333333,66.66666666666666,100.0,99.94989979959921,100.0,99.8997995991984,1235584.0,1742728.0,20.0,20.0,20.0,0.0,100.0,100.0,30.0,0.5303333333333333,0.8,0.7,838.4000000000003,3212.2644004115323,8362.666666666664,9750.220659716648
1274196.0,236.310747052,1.0066795919342266E-4,1274196.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,1274196.0,1748328.0,20.0,20.0,20.0,0.0,100.0,100.0,30.0,0.756770656243596,0.8,0.7,1003.8333333333342,3490.632136373667,8409.333333333332,9805.653979821474
1312808.0,244.081135293,1.0419371402007327E-4,1312808.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,1312808.0,1753928.0,20.0,20.0,20.0,0.0,100.0,100.0,30.0,0.5303333333333333,0.8,0.7,601.9166666666667,2329.16604104961,8456.000000000007,9860.552969988532
1351420.0,251.878132325,1.0773154238415726E-4,1351420.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,1351420.0,1753928.0,20.0,20.0,20.0,0.0,100.0,100.0,30.0,0.6404444444444445,0.8,0.7,538.2749999999999,2239.331119981136,8456.000000000007,9860.552969988532
1390032.0,259.571804909,1.1123920707457634E-4,1390032.0,99.9,79.95188452285525,75.0,50.0,90.8883826879271,80.0,99.94987468671678,83.33333333333333,66.66666666666666,100.0,99.94989979959921,100.0,99.8997995991984,1390032.0,1762328.0,20.0,20.0,20.0,0.0,100.0,100.0,30.0,1.0,0.8,0.7,842.4833333333341,3226.4653578803914,8526.0,9941.918926081278
1428644.0,267.343318339,1.1474858428012438E-4,1428644.0,99.9,85.66513761467886,83.33333333333334,66.66666666666666,93.31148418166009,85.71428571428571,99.94982438534872,87.5,75.0,100.0,99.94984954864594,100.0,99.89969909729187,1428644.0,1745528.0,20.0,20.0,20.0,0.0,100.0,100.0,30.0,0.6308340943683409,0.8,0.7,482.74166666666673,1594.0506592111974,8386.000000000005,9778.004676936134
1467256.0,275.133662814,1.1828339409684306E-4,1467256.0,99.8,79.90353697749187,75.0,50.0,90.8675799086758,80.0,99.89949748743719,83.33333333333333,66.66666666666666,100.0,99.8995983935743,100.0,99.79919678714859,1467256.0,1753928.0,20.0,20.0,20.0,0.0,100.0,100.0,30.0,0.6404444444444445,0.8,0.7,778.9,3336.698454783001,8456.000000000007,9860.552969988532
1505868.0,283.062633082,1.2192447553047228E-4,1505868.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,1505868.0,1775072.0,20.0,20.0,20.0,0.0,100.0,100.0,31.0,0.842143679087259,0.8,0.7,651.9333333333335,2228.2770852448875,8632.06666666667,9900.262853427017
1544480.0,291.086027976,1.2567605300509773E-4,1544480.0,99.9,88.83928571428567,87.5,75.0,94.71430836724984,88.8888888888889,99.94977398292315,90.0,80.0,100.0,99.94979919678715,100.0,99.8995983935743,1544480.0,1807416.0,20.0,20.0,20.0,0.0,100.0,100.0,32.0,1.0,0.8,0.7,901.7083333333334,3939.7124077008675,8901.466666666667,10040.816036117209
1583092.0,299.130571655,1.2942586490109683E-4,1583092.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,1583092.0,1801816.0,20.0,20.0,20.0,0.0,100.0,100.0,32.0,0.9251402550091075,0.8,0.7,1134.8666666666668,4706.055162464297,8854.800000000003,9989.006859728222
1621704.0,307.033003882,1.330808131232234E-4,1621704.0,99.9,88.83928571428567,87.5,75.0,94.71430836724984,88.8888888888889,99.94977398292315,90.0,80.0,100.0,99.94979919678715,100.0,99.8995983935743,1621704.0,1787816.0,20.0,20.0,20.0,0.0,100.0,100.0,32.0,1.0,0.8,0.7,705.2999999999998,2969.5638182379976,8738.133333333324,9857.3181336911
1660316.0,314.925451226,1.367425772222499E-4,1660316.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,1660316.0,1793416.0,20.0,20.0,20.0,0.0,100.0,100.0,32.0,0.5303333333333333,0.8,0.7,879.6583333333333,3166.426954059127,8784.800000000003,9910.369811889132
1698928.0,322.943878044,1.4042794104406143E-4,1698928.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,1698928.0,1776616.0,20.0,20.0,20.0,0.0,100.0,100.0,32.0,0.49040627650551305,0.8,0.7,490.86666666666656,1721.072891553177,8644.800000000001,9749.673137033447
1737540.0,331.092962379,1.4417925949338365E-4,1737540.0,99.9,79.95188452285525,75.0,50.0,90.8883826879271,80.0,99.94987468671678,83.33333333333333,66.66666666666666,100.0,99.94989979959921,100.0,99.8997995991984,1737540.0,1779416.0,20.0,20.0,20.0,0.0,100.0,100.0,32.0,0.6424444444444445,0.8,0.7,857.1999999999999,3730.077081682644,8668.133333333337,9776.779733903499
1776152.0,339.331287071,1.4805849458619048E-4,1776152.0,99.9,85.66513761467886,83.33333333333334,66.66666666666666,93.31148418166009,85.71428571428571,99.94982438534872,87.5,75.0,100.0,99.94984954864594,100.0,99.89969909729187,1776152.0,1820160.0,20.0,20.0,20.0,0.0,100.0,100.0,33.0,0.8778798798798798,0.8,0.7,896.1916666666659,3889.712826227433,9007.533333333326,9995.55506164996
1814764.0,347.416473408,1.5191570270838115E-4,1814764.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,1814764.0,1844104.0,20.0,20.0,20.0,0.0,100.0,100.0,34.0,0.6344444444444445,0.8,0.7,615.9750000000001,2403.5003761583393,9206.933333333338,10050.1078950129
1853376.0,355.792226664,1.558690623462524E-4,1853376.0,99.8,49.924887330997116,0.0,-100.0,79.96794871794872,50.0,99.8997995991984,66.66666666666666,33.33333333333333,100.0,99.8998998998999,100.0,99.7997997997998,1853376.0,1824504.0,20.0,20.0,20.0,0.0,100.0,100.0,34.0,0.5057727016356458,0.8,0.7,1112.8583333333343,3915.263935629916,9043.6,9871.880627964114
1891988.0,364.133139693,1.598576437470902E-4,1891988.0,99.9,79.95188452285525,75.0,50.0,90.8883826879271,80.0,99.94987468671678,83.33333333333333,66.66666666666666,100.0,99.94989979959921,100.0,99.8997995991984,1891988.0,1848448.0,20.0,20.0,20.0,0.0,100.0,100.0,35.0,1.0,0.8,0.7,745.3833333333331,3183.5613248316104,9242.999999999996,9926.34462665179
