learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),F1 Score (percent),F1 Score for class 0 (percent),F1 Score for class 1 (percent),Precision (percent),Precision for class 0 (percent),Precision for class 1 (percent),Recall (percent),Recall for class 0 (percent),Recall for class 1 (percent),model training instances,model serialized size (bytes),members size
4089586.0,1301.310354558,4.6007453686505365E-4,4089586.0,98.3,96.59632402995234,96.72447013487475,96.52351738241308,98.32616373466348,98.23468328141225,98.36065573770492,98.38709677419355,100.0,96.7741935483871,98.26530612244898,96.53061224489797,100.0,4089586.0,1929616.0,1458.0
4166748.0,1352.847093994,4.864071514057733E-4,4166748.0,98.0,96.00102373792309,95.94320486815415,95.86776859504131,98.03893883058001,98.02371541501978,97.97570850202429,98.01587301587303,100.0,96.03174603174604,98.06201550387597,96.12403100775194,100.0,4166748.0,1975056.0,1498.0
4243910.0,1406.017170078,5.140899692578973E-4,4243910.0,97.6,95.19784863618901,95.24752475247524,95.25691699604742,97.65390390390391,97.52066115702479,97.67441860465117,97.72727272727273,100.0,95.45454545454545,97.58064516129032,95.16129032258065,100.0,4243910.0,2012544.0,1531.0
4321072.0,1459.957474117,5.425225519001615E-4,4321072.0,98.3,96.59345944212888,96.71179883945841,96.4509394572025,98.32477820556154,98.21615949632738,98.37631327602675,98.40225563909775,100.0,96.80451127819549,98.24742268041237,96.49484536082474,100.0,4321072.0,2037536.0,1553.0
4398234.0,1515.457407591,5.721849975434423E-4,4398234.0,97.5,95.00199920031986,94.97991967871485,94.75890985324948,97.56044009660658,97.46192893401015,97.53694581280787,97.59615384615384,100.0,95.1923076923077,97.52475247524752,95.04950495049505,100.0,4398234.0,2065936.0,1578.0
4475396.0,1571.047732664,6.022715072802974E-4,4475396.0,98.6,97.19408513145711,97.3076923076923,97.1311475409836,98.61618509908115,98.52941176470588,98.66412213740458,98.68173258003766,100.0,97.36346516007532,98.55072463768116,97.10144927536231,100.0,4475396.0,2092064.0,1601.0
4552558.0,1628.004368859,6.336331264418473E-4,4552558.0,98.0,95.99158232287805,95.74468085106382,95.91836734693877,98.03439803439804,97.89473684210526,98.09523809523809,98.13084112149532,100.0,96.26168224299066,97.93814432989691,95.87628865979381,100.0,4552558.0,2128416.0,1633.0
4629720.0,1685.848792149,6.658235723916772E-4,4629720.0,97.2,94.35016848604693,94.28571428571428,93.9784946236559,97.25057836048062,96.89578713968957,97.44990892531875,97.51332149200711,100.0,95.0266429840142,96.98924731182797,93.97849462365592,100.0,4629720.0,2151136.0,1653.0
4706882.0,1744.979955089,6.991819097883025E-4,4706882.0,98.5,96.99459026247244,96.93251533742331,96.76724137931035,98.51921320861818,98.5645933014354,98.42931937172774,98.4536082474227,100.0,96.90721649484536,98.58490566037736,97.16981132075472,100.0,4706882.0,2180672.0,1679.0
4784044.0,1805.05895579,7.336223057034945E-4,4784044.0,98.6,97.1929599435384,97.2,97.1252566735113,98.61563775590925,98.52320675105486,98.66920152091254,98.68667917448406,100.0,97.37335834896811,98.54469854469853,97.0893970893971,100.0,4784044.0,2215888.0,1710.0
4861206.0,1866.459352582,7.692532645994097E-4,4861206.0,99.1,98.19974076266982,98.18913480885311,98.18913480885311,99.10782880226016,99.08629441624366,99.11330049261083,99.12109375,100.0,98.2421875,99.09456740442656,98.18913480885311,100.0,4861206.0,2243152.0,1734.0
4938368.0,1928.246815008,8.056717483970259E-4,4938368.0,97.7,95.40239075680645,95.54263565891472,95.34412955465586,97.75169087509079,97.70687936191425,97.69307923771314,97.74509803921569,100.0,95.49019607843138,97.75828460038987,95.51656920077973,100.0,4938368.0,2278368.0,1765.0
5015530.0,1990.942070427,8.429016763912374E-4,5015530.0,98.1,96.20118523020818,96.31782945736434,96.04166666666666,98.13533722426298,98.11320754716981,98.08660624370594,98.12252964426878,100.0,96.24505928853755,98.14814814814814,96.29629629629629,100.0,5015530.0,2295408.0,1780.0
5092692.0,2051.163328977,8.790518438647827E-4,5092692.0,98.4,96.80061428205784,96.83168316831683,96.8,98.42509764394607,98.4126984126984,98.38709677419354,98.41269841269842,100.0,96.82539682539682,98.4375,96.875,100.0,5092692.0,2320400.0,1802.0
5169854.0,2112.493603079,9.165166048630353E-4,5169854.0,97.8,95.59360190997327,95.66929133858267,95.72815533980582,97.84327257897543,97.69874476987448,97.8927203065134,97.93621013133207,100.0,95.87242026266416,97.75051124744377,95.50102249488752,100.0,5169854.0,2361296.0,1838.0
5247016.0,2175.765659949,9.558369479430791E-4,5247016.0,98.0,96.00134354856768,96.04743083003953,95.78059071729957,98.03909264895051,97.98387096774194,98.01587301587301,98.05447470817121,100.0,96.10894941634241,98.02371541501977,96.04743083003953,100.0,5247016.0,2402192.0,1874.0
5324178.0,2240.625717177,9.966778692697624E-4,5324178.0,98.4,96.7951671120049,96.86274509803921,96.71457905544148,98.42245788948529,98.32985386221294,98.46449136276392,98.48771266540643,100.0,96.97542533081285,98.35728952772074,96.71457905544148,100.0,5324178.0,2434000.0,1902.0
5401340.0,2305.99415258,0.0010384292968942642,5401340.0,98.3,96.59771366358191,96.49484536082474,96.37526652452026,98.32683587933141,98.24561403508771,98.35111542192045,98.37786259541986,100.0,96.7557251908397,98.27586206896552,96.55172413793103,100.0,5401340.0,2468912.0,1926.0
5478502.0,2372.131809375,0.0010811773901744175,5478502.0,97.7,95.4007726701914,95.1983298538622,95.41832669322709,97.75091699025755,97.65545361875637,97.74288518155055,97.79270633397313,100.0,95.58541266794626,97.70916334661355,95.4183266932271,100.0,5478502.0,2498448.0,1952.0
5555664.0,2439.563084657,0.001125316489396387,5555664.0,98.0,95.99158232287805,96.11650485436894,95.96774193548386,98.03439803439804,97.89473684210526,98.09523809523809,98.13084112149532,100.0,96.26168224299066,97.93814432989691,95.87628865979381,100.0,5555664.0,2530256.0,1980.0
5632826.0,2508.257906671,0.0011707470109494167,5632826.0,98.2,96.40080621940686,96.27329192546583,96.29629629629629,98.2316534040672,98.21782178217822,98.18181818181819,98.21428571428572,100.0,96.42857142857143,98.24902723735408,96.49805447470817,100.0,5632826.0,2556384.0,2003.0
5709988.0,2577.662379034,0.0012170955825328673,5709988.0,98.5,96.99403616775683,96.91358024691358,96.90082644628099,98.51894418493056,98.42602308499475,98.56733524355302,98.58757062146893,100.0,97.17514124293785,98.4504132231405,96.900826446281,100.0,5709988.0,2581376.0,2025.0
5787150.0,2647.913710017,0.001264567124597248,5787150.0,98.7,97.39825162509206,97.48062015503875,97.35772357723576,98.71561681514466,98.66117404737385,98.73663751214772,98.75239923224568,100.0,97.50479846449136,98.6788617886179,97.35772357723577,100.0,5787150.0,2612048.0,2052.0
