learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),F1 Score (percent),F1 Score for class 0 (percent),F1 Score for class 1 (percent),Precision (percent),Precision for class 0 (percent),Precision for class 1 (percent),Recall (percent),Recall for class 0 (percent),Recall for class 1 (percent),model training instances,model serialized size (bytes),size ,maturity ,evalsize ,cmb ,tau,MaxSnapshotsSize,SnapshotsSize,stabilityIndex,stabilityThreshold,differenceThreshold,[avg] model training instances,[err] model training instances,[avg] model serialized size (bytes),[err] model serialized size (bytes)
3051138.0,24.070007169,2.373608696649077E-6,3051138.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,3051138.0,381648.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,228970.5416666665,806971.0619395302,246.6,119.52021733975047
3089760.0,24.354338337,2.401669686056378E-6,3089760.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,3089760.0,381488.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,232187.89166666663,817107.9936484514,245.26666666666668,116.71928065315723
3128382.0,24.64332143,2.43018977960997E-6,3128382.0,100.0,?,?,?,?,?,100.0,?,?,100.0,?,?,100.0,3128382.0,381488.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,235409.26666666678,827258.4643086246,245.26666666666668,116.71928065315723
3167004.0,24.935169974,2.4589926680141007E-6,3167004.0,99.8,0.0,50.0,0.0,?,?,99.8998998998999,?,?,99.8,50.0,0.0,100.0,3167004.0,381488.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,238625.74166666658,837424.4948032597,245.26666666666668,116.71928065315723
3205626.0,25.216464258,2.486753943639214E-6,3205626.0,99.9,66.62216288384631,75.0,50.0,85.69589472178515,66.66666666666666,99.949924887331,99.94994994994994,100.0,99.8998998998999,75.0,50.0,100.0,3205626.0,381488.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,240442.5666666666,847864.1651300001,245.26666666666668,116.71928065315723
3244248.0,25.502222636,2.5149823994632007E-6,3244248.0,99.9,66.62216288384631,75.0,50.0,85.69589472178515,66.66666666666666,99.949924887331,99.94994994994994,100.0,99.8998998998999,75.0,50.0,100.0,3244248.0,381848.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,243677.2416666667,857990.581544827,248.2666666666665,122.91116784927577
3282870.0,25.780804295,2.5424759628219223E-6,3282870.0,100.0,?,?,?,?,?,100.0,?,?,100.0,?,?,100.0,3282870.0,381488.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,246883.39166666663,868139.273606316,245.26666666666668,116.71928065315723
3321492.0,26.065749141,2.570600465476184E-6,3321492.0,99.8,0.0,50.0,0.0,?,?,99.8998998998999,?,?,99.8,50.0,0.0,100.0,3321492.0,381528.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,249363.46666666676,878448.0507656857,245.59999999999994,117.42720970810784
3360114.0,26.350934481,2.598745754158913E-6,3360114.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,3360114.0,381488.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,252579.59166666665,888589.3417676982,245.26666666666668,116.71928065315723
3398736.0,26.639165095,2.627218428210904E-6,3398736.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,3398736.0,381848.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,255796.2416666667,898743.9164604243,248.2666666666665,122.91116784927577
3437358.0,26.92536515,2.6554697835660543E-6,3437358.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,3437358.0,381568.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,257926.66666666648,909127.1513140553,245.93333333333328,118.12994791261677
3475980.0,27.212658259,2.683837955126113E-6,3475980.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,3475980.0,381688.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,261140.1666666667,919262.8492112792,246.93333333333337,120.2079244394446
3514602.0,27.499036528,2.7121039388758714E-6,3514602.0,99.9,85.66513761467886,87.5,75.0,93.31148418166009,85.71428571428571,99.94982438534872,99.94984954864594,100.0,99.89969909729187,87.5,75.0,100.0,3514602.0,381528.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,264353.49166666664,929411.7333926153,245.59999999999994,117.42720970810784
3553224.0,27.793202303,2.7411355176307743E-6,3553224.0,99.9,66.62216288384631,75.0,50.0,85.69589472178515,66.66666666666666,99.949924887331,99.94994994994994,100.0,99.8998998998999,75.0,50.0,100.0,3553224.0,381488.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,267570.4916666668,939572.2662140763,245.26666666666668,116.71928065315723
3591846.0,28.090055748,2.7704323458127125E-6,3591846.0,100.0,?,?,?,?,?,100.0,?,?,100.0,?,?,100.0,3591846.0,381488.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,270789.4166666666,949744.5419577291,245.26666666666668,116.71928065315723
3630468.0,28.385329209,2.7995732434485923E-6,3630468.0,100.0,?,?,?,?,?,100.0,?,?,100.0,?,?,100.0,3630468.0,381488.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,274010.0916666668,959928.2183175307,245.26666666666668,116.71928065315723
3669090.0,28.679958932,2.828665853980913E-6,3669090.0,99.9,66.62216288384631,75.0,50.0,85.69589472178515,66.66666666666666,99.949924887331,99.94994994994994,100.0,99.8998998998999,75.0,50.0,100.0,3669090.0,381688.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,277234.7916666666,970122.2625787028,246.93333333333337,120.2079244394446
3707712.0,28.975127181,2.8578146945732263E-6,3707712.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,3707712.0,381728.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,278160.1666666667,980646.5678853673,247.26666666666668,120.89079267463421
3746334.0,29.271028996,2.887017605230971E-6,3746334.0,99.9,66.62216288384631,75.0,50.0,85.69589472178515,66.66666666666666,99.949924887331,99.94994994994994,100.0,99.8998998998999,75.0,50.0,100.0,3746334.0,381488.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,281385.9166666669,990776.8107316893,245.26666666666668,116.71928065315723
3784956.0,29.56518348,2.9160632892584027E-6,3784956.0,99.9,79.95188452285525,83.33333333333334,66.66666666666666,90.8883826879271,80.0,99.94987468671678,99.94989979959921,100.0,99.8997995991984,83.33333333333333,66.66666666666666,100.0,3784956.0,381688.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,284601.5166666668,1000922.1840541428,246.93333333333337,120.2079244394446
3823578.0,29.861121748,2.945300421283764E-6,3823578.0,99.9,88.83928571428567,88.88888888888889,80.0,94.71430836724984,88.8888888888889,99.94977398292315,99.94979919678715,100.0,99.8995983935743,90.0,80.0,100.0,3823578.0,381888.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,287819.2166666667,1011078.8187146429,248.5999999999999,123.57547280504971
3862200.0,30.160857956,2.9749096679683083E-6,3862200.0,99.8,79.90353697749187,83.33333333333334,66.66666666666666,90.8675799086758,80.0,99.89949748743719,99.8995983935743,100.0,99.79919678714859,83.33333333333333,66.66666666666666,100.0,3862200.0,381848.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,0.99,0.8,0.7,291040.0666666667,1021246.0556029337,248.2666666666665,122.91116784927577
3862914.0,30.180230168,2.9768215351742558E-6,3862914.0,99.9,85.66513761467886,87.5,75.0,93.31148418166009,85.71428571428571,99.94982438534872,99.94984954864594,100.0,99.89969909729187,87.5,75.0,100.0,3862914.0,381488.0,20.0,20.0,20.0,0.0,100.0,100.0,1.0,1.0,0.8,0.7,291092.9166666668,1021436.0433115275,245.26666666666668,116.71928065315723
