learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),F1 Score (percent),F1 Score for class 0 (percent),F1 Score for class 1 (percent),Precision (percent),Precision for class 0 (percent),Precision for class 1 (percent),Recall (percent),Recall for class 0 (percent),Recall for class 1 (percent),model training instances,model serialized size (bytes),ensemble size,change detections,[avg] model training instances,[err] model training instances,[avg] model serialized size (bytes),[err] model serialized size (bytes),[avg] tree size (nodes),[err] tree size (nodes),[avg] tree size (leaves),[err] tree size (leaves),[avg] active learning leaves,[err] active learning leaves,[avg] tree depth,[err] tree depth,[avg] active leaf byte size estimate,[err] active leaf byte size estimate,[avg] inactive leaf byte size estimate,[err] inactive leaf byte size estimate,[avg] byte size estimate overhead,[err] byte size estimate overhead
2240076.0,44.447837883,4.9004829971796286E-6,2240076.0,100.0,?,?,?,?,?,100.0,?,?,100.0,?,?,100.0,2240076.0,428296.0,10.0,1.0,1.3436848E7,15682.703805998186,1416.8000000000002,149.25950555994754,3.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,536.4000000000001,188.47174854603543,0.0,0.0,1.2053691275167784,0.07215935600384217
2278698.0,45.168154087,4.980385316421341E-6,2278698.0,100.0,?,?,?,?,?,100.0,?,?,100.0,?,?,100.0,2278698.0,428784.0,10.0,1.0,1.3668747E7,15694.98163957744,1464.0,0.0,3.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,536.4000000000001,188.47174854603543,0.0,0.0,1.2053691275167784,0.07215935600384217
2317320.0,45.885036473,5.059906733469641E-6,2317320.0,100.0,?,?,?,?,?,100.0,?,?,100.0,?,?,100.0,2317320.0,428784.0,10.0,1.0,1.3900494200000001E7,15745.32698788933,1464.0,0.0,3.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,536.4000000000001,188.47174854603543,0.0,0.0,1.2053691275167784,0.07215935600384217
2355942.0,46.603539685,5.139607943441893E-6,2355942.0,100.0,?,?,?,?,?,100.0,?,?,100.0,?,?,100.0,2355942.0,428784.0,10.0,1.0,1.41322069E7,15826.127802185512,1464.0,0.0,3.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,536.4000000000001,188.47174854603543,0.0,0.0,1.2053691275167784,0.07215935600384217
2394564.0,47.334411468,5.2206811585184565E-6,2394564.0,100.0,?,?,?,?,?,100.0,?,?,100.0,?,?,100.0,2394564.0,428784.0,10.0,1.0,1.43636955E7,15844.23795194264,1464.0,0.0,3.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,536.4000000000001,188.47174854603543,0.0,0.0,1.2053691275167784,0.07215935600384217
2433186.0,48.071064626,5.302395682603954E-6,2433186.0,100.0,?,?,?,?,?,100.0,?,?,100.0,?,?,100.0,2433186.0,428784.0,10.0,1.0,1.4595555700000001E7,15955.60529197618,1464.0,0.0,3.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,536.4000000000001,188.47174854603543,0.0,0.0,1.2053691275167784,0.07215935600384217
2471808.0,48.806620067,5.38398844053497E-6,2471808.0,100.0,?,?,?,?,?,100.0,?,?,100.0,?,?,100.0,2471808.0,428784.0,10.0,1.0,1.4827027E7,15969.610090557911,1464.0,0.0,3.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,536.4000000000001,188.47174854603543,0.0,0.0,1.2053691275167784,0.07215935600384217
2510430.0,49.535349482,5.4648240097402915E-6,2510430.0,100.0,?,?,?,?,?,100.0,?,?,100.0,?,?,100.0,2510430.0,428784.0,10.0,1.0,1.50587675E7,16041.356961512724,1464.0,0.0,3.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,536.4000000000001,188.47174854603543,0.0,0.0,1.2053691275167784,0.07215935600384217
2549052.0,50.272871873,5.54654184578371E-6,2549052.0,100.0,?,?,?,?,?,100.0,?,?,100.0,?,?,100.0,2549052.0,428296.0,10.0,1.0,1.5290526600000001E7,16193.282010348114,1416.8000000000002,149.2595055599475,3.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,536.4000000000001,188.47174854603543,0.0,0.0,1.2053691275167784,0.07215935600384217
2587674.0,51.012843477,5.628624474224219E-6,2587674.0,100.0,?,?,?,?,?,100.0,?,?,100.0,?,?,100.0,2587674.0,428784.0,10.0,1.0,1.5522366799999999E7,16082.861698093655,1464.0,0.0,3.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,536.4000000000001,188.47174854603543,0.0,0.0,1.2053691275167784,0.07215935600384217
