learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),F1 Score (percent),Precision (percent),Recall (percent),model training instances,model serialized size (bytes),ensemble size,change detections,[avg] model training instances,[err] model training instances,[avg] model serialized size (bytes),[err] model serialized size (bytes),[avg] tree size (nodes),[err] tree size (nodes),[avg] tree size (leaves),[err] tree size (leaves),[avg] active learning leaves,[err] active learning leaves,[avg] tree depth,[err] tree depth,[avg] active leaf byte size estimate,[err] active leaf byte size estimate,[avg] inactive leaf byte size estimate,[err] inactive leaf byte size estimate,[avg] byte size estimate overhead,[err] byte size estimate overhead
200000.0,5.657660609,7.256030320992216E-7,200000.0,100.0,100.0,?,?,?,?,?,200000.0,499576.0,10.0,0.0,1199638.7000000002,1053.3782743577062,14728.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,4375.2,7044.741282214226,0.0,0.0,1.0029621503017006,0.004769515111197851
205000.0,5.792099344,7.429779840805297E-7,205000.0,100.0,100.0,?,?,?,?,?,205000.0,499576.0,10.0,0.0,1229542.0,1027.4461326782814,14728.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,4375.2,7044.741282214226,0.0,0.0,1.0029621503017006,0.004769515111197851
210000.0,5.927555306,7.604844031593161E-7,210000.0,100.0,100.0,?,?,?,?,?,210000.0,499576.0,10.0,0.0,1259606.5,1077.727676384177,14728.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,4375.2,7044.741282214226,0.0,0.0,1.0029621503017006,0.004769515111197851
215000.0,6.063114884,7.78004213639208E-7,215000.0,100.0,100.0,?,?,?,?,?,215000.0,499576.0,10.0,0.0,1289568.1999999997,1123.7377906888407,14728.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,4375.2,7044.741282214226,0.0,0.0,1.0029621503017006,0.004769515111197851
220000.0,6.199476476,7.956276769445918E-7,220000.0,100.0,100.0,?,?,?,?,?,220000.0,499576.0,10.0,0.0,1319538.0,1041.2844632151898,14728.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,4375.2,7044.741282214226,0.0,0.0,1.0029621503017006,0.004769515111197851
225000.0,6.335661954,8.132283791588867E-7,225000.0,100.0,100.0,?,?,?,?,?,225000.0,499576.0,10.0,0.0,1349410.8,1036.576609164318,14728.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,4375.2,7044.741282214226,0.0,0.0,1.0029621503017006,0.004769515111197851
230000.0,6.471679376,8.308073617033991E-7,230000.0,100.0,100.0,?,?,?,?,?,230000.0,499576.0,10.0,0.0,1379435.9000000001,976.0168998992253,14728.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,4375.2,7044.741282214226,0.0,0.0,1.0029621503017006,0.004769515111197851
235000.0,6.607709429,8.483879766867951E-7,235000.0,100.0,100.0,?,?,?,?,?,235000.0,499576.0,10.0,0.0,1409475.5,947.685044961907,14728.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,4375.2,7044.741282214226,0.0,0.0,1.0029621503017006,0.004769515111197851
240000.0,6.743244312,8.659045955683787E-7,240000.0,100.0,100.0,?,?,?,?,?,240000.0,499576.0,10.0,0.0,1439484.2,936.764621212584,14728.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,4375.2,7044.741282214226,0.0,0.0,1.0029621503017006,0.004769515111197851
245000.0,6.879723393,8.835432432306619E-7,245000.0,100.0,100.0,?,?,?,?,?,245000.0,499576.0,10.0,0.0,1469383.5,1009.0406059442964,14728.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,4375.2,7044.741282214226,0.0,0.0,1.0029621503017006,0.004769515111197851
