learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),F1 Score (percent),Precision (percent),Recall (percent),model training instances,model serialized size (bytes),ensemble size,change detections,[avg] model training instances,[err] model training instances,[avg] model serialized size (bytes),[err] model serialized size (bytes),[avg] tree size (nodes),[err] tree size (nodes),[avg] tree size (leaves),[err] tree size (leaves),[avg] active learning leaves,[err] active learning leaves,[avg] tree depth,[err] tree depth,[avg] active leaf byte size estimate,[err] active leaf byte size estimate,[avg] inactive leaf byte size estimate,[err] inactive leaf byte size estimate,[avg] byte size estimate overhead,[err] byte size estimate overhead
3960.0,11.766106406,3.094484388384558E-6,3960.0,99.9,99.9,99.80237154150198,99.82547993019199,?,?,?,3960.0,1222176.0,10.0,0.0,23708.3,146.69927667775946,87752.0,9277.91394178191,12.200000000000001,1.6865480854231356,6.6000000000000005,0.8432740427115678,6.6000000000000005,0.8432740427115678,5.6000000000000005,0.8432740427115678,0.0,0.0,0.0,0.0,1.0,0.0
3970.0,11.799948881,3.1051846278547864E-6,3970.0,99.9,99.9,99.80353634577604,99.8251748251748,?,?,?,3970.0,1222176.0,10.0,0.0,23767.100000000002,142.2247439012557,87752.0,9277.91394178191,12.200000000000001,1.6865480854231356,6.6000000000000005,0.8432740427115678,6.6000000000000005,0.8432740427115678,5.6000000000000005,0.8432740427115678,0.0,0.0,0.0,0.0,1.0,0.0
3980.0,11.833193399,3.1156958065931123E-6,3980.0,99.9,99.9,99.80582524271846,99.82486865148864,?,?,?,3980.0,1222176.0,10.0,0.0,23826.5,142.33782194327526,87752.0,9277.91394178191,12.200000000000001,1.6865480854231356,6.6000000000000005,0.8432740427115678,6.6000000000000005,0.8432740427115678,5.6000000000000005,0.8432740427115678,0.0,0.0,0.0,0.0,1.0,0.0
3990.0,11.866693262,3.1262877197531233E-6,3990.0,99.9,99.9,99.80582524271846,99.8242530755712,?,?,?,3990.0,1222176.0,10.0,0.0,23886.6,135.72701360533262,87752.0,9277.91394178191,12.200000000000001,1.6865480854231356,6.6000000000000005,0.8432740427115678,6.6000000000000005,0.8432740427115678,5.6000000000000005,0.8432740427115678,0.0,0.0,0.0,0.0,1.0,0.0
4000.0,11.900438277,3.1368349265012555E-6,4000.0,99.8,99.8,99.6124031007752,99.64850615114236,?,?,?,4000.0,1208176.0,10.0,0.0,23945.600000000002,141.71897073668987,86352.8,11247.322533731207,12.4,1.6465452046971294,6.7,0.8232726023485647,6.7,0.8232726023485647,5.6000000000000005,0.8432740427115678,0.0,0.0,0.0,0.0,1.0,0.0
4010.0,11.934583597,3.14762321609781E-6,4010.0,99.8,99.8,99.61464354527938,99.64726631393297,?,?,?,4010.0,1221304.0,10.0,0.0,24008.5,141.83264786359996,87664.00000000001,9352.43987179579,12.4,1.6465452046971294,6.7,0.8232726023485647,6.7,0.8232726023485647,5.6000000000000005,0.8432740427115678,0.0,0.0,0.0,0.0,1.0,0.0
4020.0,11.968091489,3.158210108903795E-6,4020.0,99.8,99.8,99.61538461538461,99.64664310954063,?,?,?,4020.0,1221304.0,10.0,0.0,24071.4,147.61300755692233,87664.00000000001,9352.43987179579,12.4,1.6465452046971294,6.7,0.8232726023485647,6.7,0.8232726023485647,5.6000000000000005,0.8432740427115678,0.0,0.0,0.0,0.0,1.0,0.0
4030.0,12.001439737,3.1687465618338515E-6,4030.0,99.8,99.8,99.6116504854369,99.64973730297724,?,?,?,4030.0,1221304.0,10.0,0.0,24128.9,149.36863422047102,87664.00000000001,9352.43987179579,12.4,1.6465452046971294,6.7,0.8232726023485647,6.7,0.8232726023485647,5.6000000000000005,0.8432740427115678,0.0,0.0,0.0,0.0,1.0,0.0
4040.0,12.034791121,3.1792840055900644E-6,4040.0,99.8,99.8,99.6124031007752,99.64973730297724,?,?,?,4040.0,1221304.0,10.0,0.0,24192.600000000002,147.96636254380422,87664.00000000001,9352.43987179579,12.4,1.6465452046971294,6.7,0.8232726023485647,6.7,0.8232726023485647,5.6000000000000005,0.8432740427115678,0.0,0.0,0.0,0.0,1.0,0.0
4050.0,12.068196205,3.1898384159803966E-6,4050.0,99.8,99.8,99.6116504854369,99.64973730297724,?,?,?,4050.0,1221304.0,10.0,0.0,24247.4,147.08440509524564,87664.00000000001,9352.43987179579,12.4,1.6465452046971294,6.7,0.8232726023485647,6.7,0.8232726023485647,5.6000000000000005,0.8432740427115678,0.0,0.0,0.0,0.0,1.0,0.0
