learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),F1 Score (percent),F1 Score for class 0 (percent),F1 Score for class 1 (percent),Precision (percent),Precision for class 0 (percent),Precision for class 1 (percent),Recall (percent),Recall for class 0 (percent),Recall for class 1 (percent),model training instances,model serialized size (bytes),size ,maturity ,evalsize ,cmb ,tau,MaxSnapshotsSize,SnapshotsSize,stabilityIndex,stabilityThreshold,differenceThreshold,[avg] model training instances,[err] model training instances,[avg] model serialized size (bytes),[err] model serialized size (bytes)
4.7759344E7,714.133126149,7.548871284089766E-5,4.7759344E7,96.39999999999999,92.77711790953741,93.02325581395348,92.24137931034481,96.40687216874345,96.59735349716445,96.17834394904459,96.33129739175044,97.89272030651341,94.76987447698745,96.48256562017498,95.33582089552239,97.62931034482759,4.7759344E7,410672.0,20.0,20.0,20.0,0.0,100.0,100.0,7.0,0.97,0.8,0.7,20235.558333333323,120495.97702512838,405.5333333333334,398.64887212846816
4.8529656E7,726.007690278,7.675313084940117E-5,4.8529656E7,98.0,95.9994879344556,95.71734475374733,95.97585513078471,98.01857588472565,97.9633401221996,98.03536345776033,98.04279582292268,99.3801652892562,96.70542635658916,97.99436790988656,96.5863453815261,99.40239043824701,4.8529656E7,411600.0,20.0,20.0,20.0,0.0,100.0,100.0,8.0,0.98,0.8,0.7,26926.77500000001,116966.97671841581,413.1333333333333,403.4910458605441
4.9299968E7,737.834860659,7.801286947775668E-5,4.9299968E7,97.7,95.38811979659603,95.29652351738241,95.0959488272921,97.69645726266938,97.5763962065332,97.8116079923882,97.72085259373395,98.09322033898306,97.34848484848484,97.67207410881426,97.06498951781971,98.2791586998088,4.9299968E7,411720.0,20.0,20.0,20.0,0.0,100.0,100.0,8.0,0.99,0.8,0.7,40672.58333333336,218959.08464017557,414.13333333333327,405.0833078201442
5.007028E7,749.647736442,7.927108555619557E-5,5.007028E7,98.0,96.0007678525723,95.8762886597938,95.94320486815415,98.01920391761456,97.99599198396794,98.00399201596805,98.02189360476281,99.39024390243902,96.65354330708661,98.01651437807044,96.6403162055336,99.39271255060729,5.007028E7,411720.0,20.0,20.0,20.0,0.0,100.0,100.0,8.0,0.98,0.8,0.7,43766.14166666663,262236.74261780106,414.13333333333327,405.0833078201442
5.0840592E7,761.438711952,8.052696898709656E-5,5.0840592E7,97.3,94.59805529990795,94.40993788819874,94.38669438669439,97.31503459365804,97.23643807574207,97.3607038123167,97.3433569906599,98.54771784232366,96.13899613899613,97.28672867286728,95.95959595959596,98.61386138613861,5.0840592E7,411720.0,20.0,20.0,20.0,0.0,100.0,100.0,8.0,0.98,0.8,0.7,66497.85000000003,370821.7299429651,414.13333333333327,405.0833078201442
5.1610904E7,773.247297347,8.178472808661994E-5,5.1610904E7,98.0,95.99101988454137,96.15384615384615,95.83333333333333,98.0016824632897,97.89915966386555,98.09160305343512,98.03864920390343,98.72881355932203,97.34848484848484,97.96474358974359,97.08333333333333,98.84615384615385,5.1610904E7,411720.0,20.0,20.0,20.0,0.0,100.0,100.0,8.0,1.0,0.8,0.7,77598.18333333326,469000.5963973019,414.13333333333327,405.0833078201442
5.2381216E7,785.076541202,8.304468756537402E-5,5.2381216E7,96.89999999999999,93.8008926714553,93.68635437881873,93.7875751503006,96.9215597624409,96.87184661957619,96.92765113974232,96.93423411885246,98.36065573770492,95.5078125,96.90888871999393,95.42743538767395,98.39034205231388,5.2381216E7,411720.0,20.0,20.0,20.0,0.0,100.0,100.0,8.0,0.98,0.8,0.7,52873.91666666665,419815.05447002925,414.13333333333327,405.0833078201442
5.3151528E7,796.898206821,8.430383986909668E-5,5.3151528E7,97.39999999999999,94.80083186690129,94.98069498069498,94.68302658486706,97.41900189550515,97.4155069582505,97.38430583501007,97.4110343061956,98.79032258064517,96.03174603174604,97.42697078831533,96.07843137254902,98.77551020408163,5.3151528E7,411720.0,20.0,20.0,20.0,0.0,100.0,100.0,8.0,1.0,0.8,0.7,76074.1,510963.5279913346,414.13333333333327,405.0833078201442
5.392184E7,808.739305628,8.55650620455621E-5,5.392184E7,98.6,97.1920929337013,97.31285988483685,97.07724425887265,98.60582399986767,98.5200845665962,98.6717267552182,98.65850523745262,99.57264957264957,97.74436090225564,98.55319899325093,97.48953974895397,99.61685823754789,5.392184E7,411720.0,20.0,20.0,20.0,0.0,100.0,100.0,8.0,1.0,0.8,0.7,26291.758333333342,209907.50903039283,414.13333333333327,405.0833078201442
5.4692152E7,820.545000379,8.682251325606466E-5,5.4692152E7,97.1,94.19582099111359,94.18837675350701,93.97089397089397,97.10932905724742,97.18172983479106,97.01338825952627,97.07925367819173,98.23182711198429,95.9266802443992,97.13942307692307,96.15384615384616,98.125,5.4692152E7,411720.0,20.0,20.0,20.0,0.0,100.0,100.0,8.0,0.95,0.8,0.7,42648.041666666664,288331.143978306,414.13333333333327,405.0833078201442
5.5462464E7,832.338443722,8.807865954143195E-5,5.5462464E7,97.3,94.59429157189993,94.75728155339806,94.39834024896265,97.31317472457405,97.20207253886011,97.3913043478261,97.35630893578806,98.52941176470588,96.18320610687023,97.27007871809957,95.91002044989774,98.63013698630137,5.5462464E7,411720.0,20.0,20.0,20.0,0.0,100.0,100.0,8.0,0.99,0.8,0.7,35157.07499999999,178423.738220208,414.13333333333327,405.0833078201442
5.6232776E7,844.134843052,8.933512067565055E-5,5.6232776E7,97.7,95.40033117615532,95.63567362428842,95.3061224489796,97.70789378163661,97.69307923771314,97.70687936191426,97.71047030772431,98.582995951417,96.83794466403161,97.70531739142609,96.81908548707754,98.59154929577466,5.6232776E7,411720.0,20.0,20.0,20.0,0.0,100.0,100.0,8.0,1.0,0.8,0.7,39787.13333333327,247974.72473604008,414.13333333333327,405.0833078201442
5.7003088E7,855.944880928,9.05930344822056E-5,5.7003088E7,97.5,94.99967997951867,95.1171875,94.84536082474226,97.52123225385915,97.54178957718781,97.45676500508648,97.49698998795995,99.00199600798403,95.99198396793587,97.54548657825613,96.12403100775194,98.96694214876032,5.7003088E7,411720.0,20.0,20.0,20.0,0.0,100.0,100.0,8.0,0.99,0.8,0.7,45935.6666666667,303582.962839555,414.13333333333327,405.0833078201442
5.77734E7,867.754616346,9.185091607327599E-5,5.77734E7,97.39999999999999,94.8004991520814,94.94163424124513,94.61697722567287,97.4097306509281,97.39478957915831,97.40518962075848,97.4116272743275,98.38056680161942,96.44268774703558,97.40783410138249,96.42857142857143,98.38709677419355,5.77734E7,411720.0,20.0,20.0,20.0,0.0,100.0,100.0,8.0,0.99,0.8,0.7,17380.649999999998,84077.08009502378,414.13333333333327,405.0833078201442
5.8543712E7,879.555660856,9.31078719761073E-5,5.8543712E7,97.8,95.60026398416095,95.64356435643563,95.59118236472945,97.8062508500853,97.79559118236473,97.80439121756487,97.80778077807781,98.58585858585859,97.02970297029702,97.80472096995491,97.01789264413519,98.59154929577466,5.8543712E7,411720.0,20.0,20.0,20.0,0.0,100.0,100.0,8.0,0.97,0.8,0.7,28582.833333333343,145836.31421910657,414.13333333333327,405.0833078201442
5.9314024E7,891.37114086,9.43663654360064E-5,5.9314024E7,97.39999999999999,94.79864764838858,95.06641366223909,94.44444444444444,97.40539531252988,97.44597249508841,97.35234215885947,97.39173917391739,98.21782178217822,96.56565656565657,97.4190552813702,96.68615984405457,98.15195071868584,5.9314024E7,411720.0,20.0,20.0,20.0,0.0,100.0,100.0,8.0,0.98,0.8,0.7,39282.94166666668,225096.3817986911,414.13333333333327,405.0833078201442
6.0084336E7,903.173848251,9.562349845604856E-5,6.0084336E7,97.39999999999999,94.80041596672267,94.6938775510204,94.65020576131687,97.41386298082008,97.37903225806453,97.42063492063492,97.42296918767508,98.57142857142858,96.27450980392157,97.40475847613563,96.21513944223108,98.59437751004016,6.0084336E7,411720.0,20.0,20.0,20.0,0.0,100.0,100.0,8.0,0.98,0.8,0.7,20025.675000000003,99629.39340882856,414.13333333333327,405.0833078201442
6.0854648E7,914.995052797,9.688260164984468E-5,6.0854648E7,96.89999999999999,93.79851164279427,93.4322033898305,93.72469635627529,96.91061514739114,96.83995922528032,96.95780176643768,96.93023721349215,97.9381443298969,95.92233009708738,96.89100102406553,95.76612903225806,98.01587301587301,6.0854648E7,411720.0,20.0,20.0,20.0,0.0,100.0,100.0,8.0,0.9299999999999999,0.8,0.7,28190.208333333325,138223.8997013675,414.13333333333327,405.0833078201442
6.162496E7,926.820854306,9.813933093121578E-5,6.162496E7,95.89999999999999,91.7913316462184,91.84890656063618,91.51138716356107,95.91122008840908,96.03864734299516,95.75129533678756,95.86940078998235,97.26027397260275,94.47852760736197,95.95307588684328,94.8473282442748,97.05882352941177,6.162496E7,410784.0,20.0,20.0,20.0,0.0,100.0,100.0,8.0,0.95,0.8,0.7,56525.066666666666,267750.4744418659,406.4666666666665,400.4438489856925
6.2395272E7,938.64127338,9.939835046261523E-5,6.2395272E7,96.89999999999999,93.79553278360419,93.88560157790926,93.58178053830227,96.90913645029138,96.98736637512148,96.80741503604531,96.87918885718973,98.03536345776031,95.72301425661914,96.93910256410257,95.96153846153847,97.91666666666666,6.2395272E7,411720.0,20.0,20.0,20.0,0.0,100.0,100.0,8.0,0.97,0.8,0.7,48034.325000000026,300212.21454148385,414.13333333333327,405.0833078201442
6.3165584E7,950.4454895,1.0065527772969229E-4,6.3165584E7,98.3,96.5982855359101,96.63366336633663,96.46569646569645,98.31084733022072,98.34146341463415,98.25641025641026,98.28426371568828,99.40828402366864,97.16024340770791,98.33744532914658,97.2972972972973,99.37759336099586,6.3165584E7,411600.0,20.0,20.0,20.0,0.0,100.0,100.0,8.0,0.99,0.8,0.7,39654.53333333336,270469.55193259876,413.1333333333333,403.4910458605441
6.3935896E7,962.256194432,1.0191326258588842E-4,6.3935896E7,97.3,94.596109198623,94.375,94.56740442655935,97.3095216641142,97.37609329446066,97.21936148300722,97.27931849919374,98.42829076620825,96.13034623217924,97.33974358974359,96.34615384615385,98.33333333333333,6.3935896E7,411720.0,20.0,20.0,20.0,0.0,100.0,100.0,8.0,1.0,0.8,0.7,66660.96666666667,380614.06252302957,414.13333333333327,405.0833078201442
6.4706208E7,974.054511536,1.0316939079352619E-4,6.4706208E7,97.7,95.40103016924209,95.39078156312625,95.40918163672654,97.72198519063353,97.7022977022977,97.6976976976977,97.72055322843278,99.18864097363083,96.25246548323472,97.72341719480187,96.25984251968504,99.1869918699187,6.4706208E7,411544.0,20.0,20.0,20.0,0.0,100.0,100.0,8.0,1.0,0.8,0.7,42132.0,245157.7314340005,412.66666666666674,402.84778978752587
6.547652E7,985.85333162,1.0442610976772049E-4,6.547652E7,97.8,95.60035197184224,95.79349904397705,95.50102249488752,97.81394620200054,97.78225806451611,97.81746031746032,97.82312925170068,98.9795918367347,96.66666666666667,97.80476487623801,96.61354581673307,98.99598393574297,6.547652E7,411720.0,20.0,20.0,20.0,0.0,100.0,100.0,8.0,1.0,0.8,0.7,60458.4333333333,346633.03409825725,414.13333333333327,405.0833078201442
6.6246832E7,997.650361376,1.0568263805003614E-4,6.6246832E7,98.3,96.59896608569004,96.57258064516128,96.46569646569645,98.32124592753331,98.25997952917093,98.33822091886609,98.35462407716744,99.7920997920998,96.91714836223507,98.2878904249872,96.7741935483871,99.8015873015873,6.6246832E7,411720.0,20.0,20.0,20.0,0.0,100.0,100.0,8.0,1.0,0.8,0.7,41088.641666666634,224250.48619981564,414.13333333333327,405.0833078201442
6.7017144E7,1009.441944007,1.0693858614676598E-4,6.7017144E7,98.7,97.3972931849123,97.43083003952569,97.18004338394793,98.70342977508876,98.74152952565343,98.65563598759049,98.68090829400676,99.41520467836257,97.94661190965093,98.72596153846153,98.07692307692307,99.375,6.7017144E7,411720.0,20.0,20.0,20.0,0.0,100.0,100.0,8.0,1.0,0.8,0.7,38910.49999999999,217712.1451347933,414.13333333333327,405.0833078201442
6.7787456E7,1021.228509803,1.0819399988906971E-4,6.7787456E7,97.6,95.2002111907076,95.42857142857143,95.0920245398773,97.61381917702111,97.62376237623762,97.57575757575758,97.60239040956165,98.79759519038076,96.40718562874252,97.62525062130071,96.4774951076321,98.77300613496932,6.7787456E7,411720.0,20.0,20.0,20.0,0.0,100.0,100.0,8.0,0.97,0.8,0.7,57089.40833333336,317875.3519363323,414.13333333333327,405.0833078201442
6.8557768E7,1033.025864359,1.0945056276656691E-4,6.8557768E7,97.3,94.5988765663258,94.69548133595285,94.45585215605749,97.30710590614532,97.34513274336283,97.25330620549339,97.2926267281106,98.21428571428571,96.37096774193549,97.32158939443063,96.49122807017544,98.15195071868584,6.8557768E7,411720.0,20.0,20.0,20.0,0.0,100.0,100.0,8.0,0.96,0.8,0.7,35721.641666666656,259167.6056604647,414.13333333333327,405.0833078201442
6.932808E7,1044.829126627,1.107077548878115E-4,6.932808E7,98.2,96.39191789608724,96.43564356435644,96.49122807017544,98.20215721829868,98.10924369747899,98.2824427480916,98.23927837699024,98.9406779661017,97.53787878787878,98.1650641025641,97.29166666666667,99.03846153846155,6.932808E7,411720.0,20.0,20.0,20.0,0.0,100.0,100.0,8.0,0.98,0.8,0.7,33464.04999999998,150244.8523799952,414.13333333333327,405.0833078201442
7.0098392E7,1056.640202427,1.1196577924599588E-4,7.0098392E7,97.6,95.20190004758116,95.39347408829174,95.0207468879668,97.63904633091192,97.59519038076152,97.60479041916167,97.64285914382562,99.59100204498978,95.69471624266144,97.63523381575631,95.67779960707269,99.59266802443992,7.0098392E7,411720.0,20.0,20.0,20.0,0.0,100.0,100.0,8.0,0.95,0.8,0.7,39982.18333333332,225299.33660541492,414.13333333333327,405.0833078201442
7.0868704E7,1068.452954382,1.1322398213523483E-4,7.0868704E7,96.7,93.35572253497305,93.33333333333333,92.91845493562231,96.69916867031726,96.40130861504908,96.95290858725761,96.81642494517344,98.00443458980045,95.62841530054644,96.58219607464918,94.84978540772532,98.31460674157303,7.0868704E7,411720.0,20.0,20.0,20.0,0.0,100.0,100.0,8.0,0.98,0.8,0.7,50061.04166666663,310911.15344336827,414.13333333333327,405.0833078201442
7.1639016E7,1080.363757489,1.1449585791139653E-4,7.1639016E7,97.8,95.60070388737802,95.72815533980582,95.51020408163265,97.81909472000358,97.8131212723658,97.78672032193158,97.81105990783409,99.19354838709677,96.42857142857143,97.82713085234094,96.47058823529412,99.18367346938776,7.1639016E7,412768.0,20.0,20.0,20.0,0.0,100.0,100.0,9.0,0.97,0.8,0.7,20316.100000000002,113040.79677712251,422.7333333333335,411.2358037361409
7.2409328E7,1092.386602796,1.1577969793201828E-4,7.2409328E7,97.89999999999999,95.80036956747806,95.67010309278349,95.70552147239263,97.91638043521422,97.91873141724479,97.88092835519677,97.90516648266372,99.19678714859438,96.61354581673307,97.92759695692715,96.67318982387475,99.18200408997954,7.2409328E7,412768.0,20.0,20.0,20.0,0.0,100.0,100.0,9.0,0.99,0.8,0.7,43217.73333333334,220332.3058346163,422.7333333333335,411.2358037361409
7.317964E7,1104.392725596,1.1706175226687402E-4,7.317964E7,96.2,92.3829072438552,92.29208924949289,92.27642276422763,96.21523082858198,96.0,96.38095238095238,96.28943678664261,97.64453961456103,94.93433395872421,96.14113915686534,94.40993788819875,97.87234042553192,7.317964E7,412768.0,20.0,20.0,20.0,0.0,100.0,100.0,9.0,0.96,0.8,0.7,33854.79166666665,158072.8334197865,422.7333333333335,411.2358037361409
7.3949952E7,1116.388441099,1.1834269527541275E-4,7.3949952E7,97.6,95.19907822301882,95.08196721311475,95.0207468879668,97.60563540204866,97.63779527559055,97.5609756097561,97.59344598054275,98.4126984126984,96.7741935483871,97.61782786885246,96.875,98.36065573770492,7.3949952E7,412768.0,20.0,20.0,20.0,0.0,100.0,100.0,9.0,0.98,0.8,0.7,46027.00000000003,244945.94045509014,422.7333333333335,411.2358037361409
7.4720264E7,1128.400068318,1.1962533739071664E-4,7.4720264E7,98.0,95.99302786849117,95.95959595959596,95.95141700404858,98.01540610254216,98.08429118773945,97.90794979079499,97.95616054449003,99.41747572815534,96.49484536082474,98.07472336941471,96.78638941398866,99.36305732484077,7.4720264E7,412768.0,20.0,20.0,20.0,0.0,100.0,100.0,9.0,0.96,0.8,0.7,45315.53333333332,280548.8032321779,422.7333333333335,411.2358037361409
7.5490576E7,1140.413029319,1.2090812193176639E-4,7.5490576E7,97.8,95.59427255432061,95.45454545454545,95.51020408163265,97.81094413986015,97.71309771309771,97.88053949903662,97.8546365914787,98.94736842105263,96.76190476190476,97.76729068850543,96.50924024640656,99.02534113060429,7.5490576E7,412768.0,20.0,20.0,20.0,0.0,100.0,100.0,9.0,0.99,0.8,0.7,26824.41666666665,185205.56949134887,422.7333333333335,411.2358037361409
7.6260888E7,1152.42825326,1.2219114811719083E-4,7.6260888E7,97.8,95.59111168114919,95.703125,95.33898305084745,97.80515695891442,97.69392033542978,97.89674952198853,97.84925526450951,98.72881355932203,96.96969696969697,97.76109838350501,96.6804979253112,98.84169884169884,7.6260888E7,412768.0,20.0,20.0,20.0,0.0,100.0,100.0,9.0,0.97,0.8,0.7,38382.19999999998,255381.34269756294,422.7333333333335,411.2358037361409
7.70312E7,1164.463330972,1.2347629435532486E-4,7.70312E7,98.3,96.59934707463833,96.5587044534413,96.4059196617336,98.31601348673004,98.26707441386341,98.33169774288518,98.33990005765905,99.58677685950413,97.09302325581395,98.29213851698661,96.98189134808854,99.60238568588468,7.70312E7,412768.0,20.0,20.0,20.0,0.0,100.0,100.0,9.0,1.0,0.8,0.7,47796.758333333324,325219.6913230896,422.7333333333335,411.2358037361409
7.7031502E7,1164.480507673,1.2347812854145992E-4,7.7031502E7,97.8,95.60061591377207,95.53752535496956,95.31914893617021,97.81407653964898,97.80439121756487,97.79559118236473,97.81178117811781,98.98989898989899,96.63366336633663,97.81637200891376,96.64694280078896,98.98580121703854,7.7031502E7,412768.0,20.0,20.0,20.0,0.0,100.0,100.0,9.0,0.96,0.8,0.7,47817.86666666669,325261.303792255,422.7333333333335,411.2358037361409
